ConsumptionID,AccountNum,NoOfUnits,SmartMeterPerc,entrant,Date
9327,5209,761.44,0,0,07/07/2016
9328,5518,861.32,0,0,07/07/2016
9329,9955,731.61,0.25,0,07/07/2016
9330,10672,837.24,0.4,0,07/07/2016
9331,2129,679.04,0,0,07/07/2016
9332,1450,1044.65,0,0,07/07/2016
9333,2289,713.9,0.7,0,07/07/2016
9334,9555,734.43,0,0,07/07/2016
9335,323,742.69,0,0,07/07/2016
9336,3046,924.04,0,0,07/07/2016
9337,10307,776.62,0,0,07/07/2016
9338,2630,990.59,0.1,0,07/07/2016
9339,5268,870.61,0.2,0,07/07/2016
9340,8802,747.02,0,0,07/07/2016
9341,3544,699.01,0.4,0,07/07/2016
9342,6011,932.84,0.35,0,07/07/2016
9343,9662,573.69,0,0,07/07/2016
9344,3370,901.33,0.1,0,07/07/2016
9345,12245,902.07,0.1,0,07/07/2016
9346,1562,686.59,0.002,0,07/07/2016
9347,1508,860.28,0,0,07/07/2016
9348,7523,859.83,0.2,0,07/07/2016
9349,5671,773.65,0,0,07/07/2016
9350,7748,808.93,0.7,0,07/07/2016
9351,4794,890.69,0,0,07/07/2016
9352,971,765.32,0.5,0,07/07/2016
9353,3420,657.97,0,0,07/07/2016
9354,2742,816.77,0.1,0,07/07/2016
9355,7803,988.62,0,0,07/07/2016
9356,3939,733.55,0,0,07/07/2016
9357,8118,682.75,0.1,0,07/07/2016
9358,4561,1009.31,0.2,0,07/07/2016
9359,12218,764.79,0.1,0,07/07/2016
9360,3146,643.52,0,0,07/07/2016
9361,9005,554.38,0.27,0,07/07/2016
9362,775,823.05,0.2,0,07/07/2016
9363,8860,640.25,0,0,07/07/2016
9364,6948,689.76,0,0,07/07/2016
9365,2497,813.69,0.1,0,07/07/2016
9366,137,821.69,0,0,07/07/2016
9367,2716,664.68,0.2,0,07/07/2016
9368,3226,1054.58,0.4,0,07/07/2016
9369,173,1042.81,0.45,0,07/07/2016
9370,10869,929.46,0,0,07/07/2016
9371,2495,673.08,0.2,0,07/07/2016
9372,4064,713.62,0,0,07/07/2016
9373,3788,704.72,0,0,07/07/2016
9374,10560,794.74,0.6,0,07/07/2016
9375,2387,829.78,0.4,0,07/07/2016
9376,336,953.19,0.1,0,07/07/2016
9377,6936,585.55,0,0,07/07/2016
9378,5839,633.97,0.4,0,07/07/2016
9379,6366,820.54,0,0,07/07/2016
9380,7052,750.39,0.6,0,07/07/2016
9381,6776,672.37,0,0,07/07/2016
9382,10385,685.43,0,0,07/07/2016
9383,4648,662.29,0,0,07/07/2016
9384,7288,725.53,0,0,07/07/2016
9385,5048,878.69,0.2,0,07/07/2016
9386,8638,898.5,0,0,07/07/2016
9387,11658,893.27,0,0,07/07/2016
9388,4164,533.3,0.1,0,07/07/2016
9389,7945,518.49,0,0,07/07/2016
9390,7567,794.89,0,0,07/07/2016
9391,12066,711.53,0.1,0,07/07/2016
9392,7554,1010.55,0.47,0,07/07/2016
9393,9381,845.12,0,0,07/07/2016
9394,5606,714.65,0.1,0,07/07/2016
9395,4323,704.64,0,0,07/07/2016
9396,12000,690.69,0.27,0,07/07/2016
9397,5360,704.75,0.2,0,07/07/2016
9398,2037,873.04,0.17,0,07/07/2016
9399,10116,862.83,0.07,0,07/07/2016
9400,10043,534.35,0.17,0,07/07/2016
9401,8340,666.23,0,0,07/07/2016
9402,2786,780.66,0,0,07/07/2016
9403,6295,700.32,0,0,07/07/2016
9404,3749,388.17,0,0,07/07/2016
9405,10079,637.24,0.5,0,07/07/2016
9406,4174,868.51,0,0,07/07/2016
9407,6056,956.49,0,0,07/07/2016
9408,11212,613.67,0.2,0,07/07/2016
9409,7216,556.77,0,0,07/07/2016
9410,6064,719.97,0.402,0,07/07/2016
9411,12235,722.55,0,0,07/07/2016
9412,12072,755.85,0,0,07/07/2016
9413,3932,912.5,0,0,07/07/2016
9414,8294,592.68,0.2,0,07/07/2016
9415,6143,697.17,0.1,0,07/07/2016
9416,874,631.85,0,0,07/07/2016
9417,7612,627.3,0.2,0,07/07/2016
9418,2133,686,0,0,07/07/2016
9419,4079,755.81,0.2,0,07/07/2016
9420,8854,875.98,0,0,07/07/2016
9421,2398,729.06,0.15,0,07/07/2016
9422,7439,698.35,0.17,0,07/07/2016
9423,11641,621.6,0,0,07/07/2016
9424,7326,1123.53,0,0,07/07/2016
9425,4908,486.17,0,0,07/07/2016
9426,8202,810.5,0.35,0,07/07/2016
9427,10425,750.76,0.4,0,07/07/2016
9428,1249,1000.26,0,0,07/07/2016
9429,4524,758,0.2,0,07/07/2016
9430,386,700.37,0,0,07/07/2016
9431,9585,674.38,0.1,0,07/07/2016
9432,3758,1021.58,0.2,0,07/07/2016
9433,5408,773.05,0.2,0,07/07/2016
9434,12095,969.13,0,0,07/07/2016
9435,8435,580.33,0,0,07/07/2016
9436,5402,751.24,0,0,07/07/2016
9437,507,835.06,0.002,0,07/07/2016
9438,11840,984.48,0,0,07/07/2016
9439,9675,900.96,0.002,0,07/07/2016
9440,355,701.95,0,0,07/07/2016
9441,7926,719.2,0,0,07/07/2016
9442,8283,742.02,0,0,07/07/2016
9443,1335,776.74,0,0,07/07/2016
9444,12309,651.79,0,0,07/07/2016
9445,4543,824.89,0,0,07/07/2016
9446,5625,638.39,0,0,07/07/2016
9447,5492,1076.14,0.27,0,07/07/2016
9448,1097,579.55,0,0,07/07/2016
9449,9201,777.33,0,0,07/07/2016
9450,10681,549.85,0,0,07/07/2016
9451,7018,764.09,0,0,07/07/2016
9452,7022,879.51,0,0,07/07/2016
9453,1002,671.88,0,0,07/07/2016
9454,20722,887.91,0.2,0,07/07/2016
9455,6213,699.8,0.1,0,07/07/2016
9456,8290,850.87,0,0,07/07/2016
9457,5222,946.74,0,0,07/07/2016
9458,15955,549.72,0.2,0,07/07/2016
9459,18020,755.03,0,0,07/07/2016
9460,18002,828.63,0.2,0,07/07/2016
9461,14,323.95,0.15,0,07/07/2016
9462,11706,683.29,0,0,07/07/2016
9463,7437,557.23,0.1,0,07/07/2016
9464,3603,683.02,0.17,0,07/07/2016
9465,1131,840.2,0.8,0,07/07/2016
9466,4657,970.75,0,0,07/07/2016
9467,3121,929.79,0.2,0,07/07/2016
9468,18521,692.13,0.2,0,07/07/2016
9469,1615,878.83,0.1,0,07/07/2016
9470,17349,572.78,0.6,0,07/07/2016
9471,18323,840.06,0,0,07/07/2016
9472,940,765.99,0.17,0,07/07/2016
9473,17947,627.91,0.2,0,07/07/2016
9474,10087,884.14,0,0,07/07/2016
9475,4435,776.99,0,0,07/07/2016
9476,167,567.36,0,0,07/07/2016
9477,5185,870.71,0,0,07/07/2016
9478,5689,1177.7,0.6,0,07/07/2016
9479,2752,950.5,0,0,07/07/2016
9480,3122,817.61,0.5,0,07/07/2016
9481,5033,658.86,0.2,0,07/07/2016
9482,18322,764.33,0.1,0,07/07/2016
9483,15971,1005.38,0,0,07/07/2016
9484,5282,968.28,0,0,07/07/2016
9485,7540,800.96,0,0,07/07/2016
9486,8279,564.17,0,0,07/07/2016
9487,3695,752.39,0.1,0,07/07/2016
9488,9875,771.59,0.402,0,07/07/2016
9489,4811,1069.32,0,0,07/07/2016
9490,4226,836.5,0.4,0,07/07/2016
9491,3017,934.82,0,0,07/07/2016
9492,11447,760.75,0,0,07/07/2016
9493,6557,665.07,0.17,0,07/07/2016
9494,8927,704.72,0.1,0,07/07/2016
9495,8478,1058.32,0,0,07/07/2016
9496,17347,883.45,0,0,07/07/2016
9497,20664,626.75,0.1,0,07/07/2016
9498,18519,635.28,0.47,0,07/07/2016
9499,1849,574.3,0,0,07/07/2016
9500,9539,813.06,0,0,07/07/2016
9501,6101,911.98,0.5,0,07/07/2016
9502,20592,880.15,0,0,07/07/2016
9503,345,931.86,0,0,07/07/2016
9504,1747,809.69,0,0,07/07/2016
9505,17687,786.46,0.1,0,07/07/2016
9506,11693,801.48,0,0,07/07/2016
9507,5200,748.04,0.5,0,07/07/2016
9508,20699,670.5,0.15,0,07/07/2016
9509,9573,548.96,0.1,0,07/07/2016
9510,8314,569.94,0,0,07/07/2016
9511,730,731.05,0,0,07/07/2016
9512,8204,1035.94,0,0,07/07/2016
9513,20663,799.66,0,0,07/07/2016
9514,10148,843.85,0.17,0,07/07/2016
9515,9800,928.7,0.1,0,07/07/2016
9516,18392,856.5,0,0,07/07/2016
9517,12007,767.79,0,0,07/07/2016
9518,9181,996.66,0,0,07/07/2016
9519,9858,795.46,0,0,07/07/2016
9520,351,678.47,0,0,07/07/2016
9521,95,861.31,0.25,0,07/07/2016
9522,11725,819.68,0,0,07/07/2016
9523,8275,766.53,0,0,07/07/2016
9524,1415,834.13,0,0,07/07/2016
9525,11462,618.91,0,0,07/07/2016
9526,4688,942.95,0,0,07/07/2016
9527,4825,1002.71,0,0,07/07/2016
9528,10800,834.85,0.1,0,07/07/2016
9529,1244,868.06,0.2,0,07/07/2016
9530,8676,684.37,0,0,07/07/2016
9531,11063,691.12,0,0,07/07/2016
9532,10510,801.12,0.6,0,07/07/2016
9533,12169,825.89,0.002,0,07/07/2016
9534,11828,606.3,0.2,0,07/07/2016
9535,2919,1046.44,0,0,07/07/2016
9536,7036,550.83,0.1,0,07/07/2016
9537,8264,670.35,0,0,07/07/2016
9538,2035,800.93,0,0,07/07/2016
9539,4642,881.87,0.4,0,07/07/2016
9540,7675,772.83,0,0,07/07/2016
9541,12054,730.49,0.4,0,07/07/2016
9542,5208,844.57,0,0,07/07/2016
9543,673,737.62,0,0,07/07/2016
9544,4758,643.98,0.27,0,07/07/2016
9545,11217,587.1,0,0,07/07/2016
9546,9902,681.31,0.5,0,07/07/2016
9547,4157,857.96,0.1,0,07/07/2016
9548,222,792.56,0,0,07/07/2016
9549,11973,938.51,0.5,0,07/07/2016
9550,8556,865.67,0.1,0,07/07/2016
9551,1118,1087.35,0,0,07/07/2016
9552,8714,669.97,0.1,0,07/07/2016
9553,8678,635.28,0,0,07/07/2016
9554,5511,608.51,0.2,0,07/07/2016
9555,7306,937.63,0.1,0,07/07/2016
9556,15539,904.92,0,0,07/07/2016
9557,10172,788.73,0,0,07/07/2016
9558,15447,939.97,0,0,07/07/2016
9559,6635,895.91,0,0,07/07/2016
9560,15500,690.85,0.45,0,07/07/2016
9561,15374,888.32,0,0,07/07/2016
9562,15660,549.95,0,0,07/07/2016
9563,15498,1046.68,0.07,0,07/07/2016
9564,15606,869.29,0.27,0,07/07/2016
9565,15426,927.71,0,0,07/07/2016
9566,18659,1102.5,0,0,07/07/2016
9567,15497,1031.06,0.27,0,07/07/2016
9568,15569,769.77,0,0,07/07/2016
9569,15675,658.94,0,0,07/07/2016
9570,15458,660.55,0,0,07/07/2016
9571,15457,664.49,0,0,07/07/2016
9572,15367,701.3,0,0,07/07/2016
9573,10008,963.07,0.1,0,07/07/2016
9574,15475,993.23,0,0,07/07/2016
9575,4200,974.28,0,0,07/07/2016
9576,15490,731.11,0,0,07/07/2016
9577,15364,862.33,0,0,07/07/2016
9578,3993,708.64,0,0,07/07/2016
9579,3148,612.54,0.2,0,07/07/2016
9580,15489,840.81,0,0,07/07/2016
9581,9514,680.57,0,0,07/07/2016
9582,18669,790.51,0,0,07/07/2016
9583,296,979.89,0.5,0,07/07/2016
9584,18722,972.95,0.27,0,07/07/2016
9585,7643,676.98,0.2,0,07/07/2016
9586,6083,581.22,0,0,07/07/2016
9587,8772,1166.71,0.17,0,07/07/2016
9588,10666,924.17,0,0,07/07/2016
9589,496,996.35,0,0,07/07/2016
9590,4298,1097.89,0,0,07/07/2016
9591,3396,548.8,0.1,0,07/07/2016
9592,8996,981.26,0,0,07/07/2016
9593,2383,904.53,0,0,07/07/2016
9594,4120,835.05,0.2,0,07/07/2016
9595,1394,786.93,0.1,0,07/07/2016
9596,5934,1185.36,0,0,07/07/2016
9597,3352,534.15,0.5,0,07/07/2016
9598,5614,700.94,0,0,07/07/2016
9599,5819,662.82,0.15,0,07/07/2016
9600,6223,860.15,0,0,07/07/2016
9601,9674,709.59,0,0,07/07/2016
9602,11957,843.85,0,0,07/07/2016
9603,2153,948.47,0,0,07/07/2016
9604,6736,750.79,0,0,07/07/2016
9605,552,571.3,0.1,0,07/07/2016
9606,7733,942.5,0,0,07/07/2016
9607,3424,560.7,0,0,07/07/2016
9608,1263,701.89,0.2,0,07/07/2016
9609,5271,1074.9,0.1,0,07/07/2016
9610,7707,892.85,0,0,07/07/2016
9611,12055,848.04,0,0,07/07/2016
9612,10365,749.44,0,0,07/07/2016
9613,1618,754.59,0.6,0,07/07/2016
9614,11573,821.37,0,0,07/07/2016
9615,1331,916.95,0,0,07/07/2016
9616,5097,898.26,0.15,0,07/07/2016
9617,7178,593.12,0,0,07/07/2016
9618,8404,752.36,0,0,07/07/2016
9619,10518,757.73,0,0,07/07/2016
9620,1342,635.78,0.2,0,07/07/2016
9621,2511,676.79,0,0,07/07/2016
9622,248,827.01,0,0,07/07/2016
9623,5917,606.43,0.1,0,07/07/2016
9624,10983,557.07,0,0,07/07/2016
9625,11114,942.08,0,0,07/07/2016
9626,5902,833.6,0.2,0,07/07/2016
9627,1219,813.67,0,0,07/07/2016
9628,4269,361.13,0,0,07/07/2016
9629,6725,711.94,0.1,0,07/07/2016
9630,5054,696.3,0,0,07/07/2016
9631,10648,599.88,0,0,07/07/2016
9632,4986,661.46,0.2,0,07/07/2016
9633,6708,704.81,0,0,07/07/2016
9634,6872,828.85,0,0,07/07/2016
9635,11170,915.66,0.4,0,07/07/2016
9636,4707,906.78,0,0,07/07/2016
9637,3085,916.19,0,0,07/07/2016
9638,2319,631.54,0.1,0,07/07/2016
9639,3302,802.95,0,0,07/07/2016
9640,10226,597.39,0.402,0,07/07/2016
9641,2456,744.67,0,0,07/07/2016
9642,4477,840.99,0,0,07/07/2016
9643,4427,1066.39,0,0,07/07/2016
9644,3628,820.39,0,0,07/07/2016
9645,11791,824.91,0.25,0,07/07/2016
9646,5935,702.84,0,0,07/07/2016
9647,12381,653.43,0,0,07/07/2016
9648,6227,663.28,0,0,07/07/2016
9649,1899,780.22,0.002,0,07/07/2016
9650,11337,911.58,0,0,07/07/2016
9651,5941,244.4,0,0,07/07/2016
9652,2871,674.53,0,0,07/07/2016
9653,11586,1019.52,0.5,0,07/07/2016
9654,4070,515.34,0,0,07/07/2016
9655,10591,584.85,0.27,0,07/07/2016
9656,7268,900.39,0.6,0,07/07/2016
9657,3598,829.15,0,0,07/07/2016
9658,1958,814.28,0.6,0,07/07/2016
9659,9307,895.34,0,0,07/07/2016
9660,3995,911.72,0,0,07/07/2016
9661,3485,770.68,0.1,0,07/07/2016
9662,5732,824.05,0,0,07/07/2016
9663,8100,750.58,0.57,0,07/07/2016
9664,1475,835.59,0,0,07/07/2016
9665,7113,791.78,0.4,0,07/07/2016
9666,10667,879.29,0,0,07/07/2016
9667,10643,1116.41,0.1,0,07/07/2016
9668,2571,698.84,0.1,0,07/07/2016
9669,8650,842.02,0.1,0,07/07/2016
9670,4429,787.1,0,0,07/07/2016
9671,8037,720.31,0.002,0,07/07/2016
9672,9352,773.66,0.2,0,07/07/2016
9673,9432,1075.89,0,0,07/07/2016
9674,695,772.33,0.4,0,07/07/2016
9675,9511,662.58,0,0,07/07/2016
9676,6492,843.47,0.17,0,07/07/2016
9677,9112,551.32,0,0,07/07/2016
9678,7532,831.82,0.15,0,07/07/2016
9679,6950,870.57,0.2,0,07/07/2016
9680,4830,786.06,0.7,0,07/07/2016
9681,6967,759.64,0.2,0,07/07/2016
9682,2891,520.46,0,0,07/07/2016
9683,3306,811.63,0,0,07/07/2016
9684,6670,974.83,0,0,07/07/2016
9685,9723,836.06,0,0,07/07/2016
9686,1662,812.24,0.1,0,07/07/2016
9687,2709,1055.17,0,0,07/07/2016
9688,12101,555.62,0.57,0,07/07/2016
9689,8078,1064.73,0,0,07/07/2016
9690,2540,771.82,0,0,07/07/2016
9691,4329,801.99,0,0,07/07/2016
9692,8841,730.36,0,0,07/07/2016
9693,11822,753.22,0,0,07/07/2016
9694,2386,877.23,0.4,0,07/07/2016
9695,2228,762.6,0,0,07/07/2016
9696,4911,778.5,0,0,07/07/2016
9697,5214,725.84,0,0,07/07/2016
9698,2504,661.54,0.2,0,07/07/2016
9699,6741,504.24,0.002,0,07/07/2016
9700,8508,825.94,0.1,0,07/07/2016
9701,8652,634.29,0,0,07/07/2016
9702,7401,736.14,0.4,0,07/07/2016
9703,5698,851.93,0.27,0,07/07/2016
9704,4328,528.29,0,0,07/07/2016
9705,12341,586.48,0.7,0,07/07/2016
9706,8507,620.29,0.27,0,07/07/2016
9707,8281,957.95,0.3,0,07/07/2016
9708,10930,583.22,0.2,0,07/07/2016
9709,603,729.7,0.1,0,07/07/2016
9710,3884,606.2,0.1,0,07/07/2016
9711,4708,601.03,0,0,07/07/2016
9712,11419,935.01,0,0,07/07/2016
9713,4668,652.2,0,0,07/07/2016
9714,6740,743.58,0,0,07/07/2016
9715,3262,889.06,0,0,07/07/2016
9716,10957,681.32,0.4,0,07/07/2016
9717,11634,949.59,0,0,07/07/2016
9718,505,509.38,0.15,0,07/07/2016
9719,8026,888.47,0.1,0,07/07/2016
9720,4991,747.74,0.4,0,07/07/2016
9721,7830,770.67,0,0,07/07/2016
9722,12034,634.83,0.2,0,07/07/2016
9723,619,605.21,0,0,07/07/2016
9724,10137,695.24,0.1,0,07/07/2016
9725,8640,694.55,0,0,07/07/2016
9726,9636,798.92,0,0,07/07/2016
9727,4316,595.7,0.002,0,07/07/2016
9728,791,957.28,0.2,0,07/07/2016
9729,2772,845.62,0,0,07/07/2016
9730,2385,765.55,0,0,07/07/2016
9731,1891,1063.48,0,0,07/07/2016
9732,16649,950.08,0.5,0,07/07/2016
9733,16648,733.47,0.35,0,07/07/2016
9734,16647,889.54,0,0,07/07/2016
9735,16646,931.66,0,0,07/07/2016
9736,16645,879.67,0.2,0,07/07/2016
9737,16644,768.1,0.2,0,07/07/2016
9738,16643,891.78,0.7,0,07/07/2016
9739,16642,742.32,0.1,0,07/07/2016
9740,16641,965.07,0.1,0,07/07/2016
9741,16640,686.45,0,0,07/07/2016
9742,16639,961.91,0,0,07/07/2016
9743,16638,1069.87,0.4,0,07/07/2016
9744,16637,867.34,0,0,07/07/2016
9745,16636,686.58,0,0,07/07/2016
9746,16635,1015.45,0.2,0,07/07/2016
9747,16634,669.69,0.15,0,07/07/2016
9748,16633,626.42,0.1,0,07/07/2016
9749,16632,1072,0.5,0,07/07/2016
9750,16631,865.04,0,0,07/07/2016
9751,16630,688.98,0,0,07/07/2016
9752,4768,785.52,0,0,07/07/2016
9753,9037,797.67,0,0,07/07/2016
9754,5783,846.15,0.1,0,07/07/2016
9755,9532,773.2,0,0,07/07/2016
9756,7279,998.93,0.5,0,07/07/2016
9757,3851,868.58,0.1,0,07/07/2016
9758,8372,751.99,0,0,07/07/2016
9759,7580,666.58,0,0,07/07/2016
9760,4376,901.61,0,0,07/07/2016
9761,8549,902.76,0,0,07/07/2016
9762,1921,796.83,0,0,07/07/2016
9763,11208,642.72,0.17,0,07/07/2016
9764,6247,832.37,0.402,0,07/07/2016
9765,11017,988.29,0.4,0,07/07/2016
9766,3649,682.29,0,0,07/07/2016
9767,10076,838.84,0.15,0,07/07/2016
9768,2137,890.73,0,0,07/07/2016
9769,3686,752.77,0.27,0,07/07/2016
9770,5186,748.97,0.1,0,07/07/2016
9771,6778,572.76,0,1,07/07/2016
9772,263,936.44,0.15,1,07/07/2016
9773,1444,943.71,0,1,07/07/2016
9774,1092,868.52,0,1,07/07/2016
9775,7103,885.58,0,1,07/07/2016
9776,6141,519.84,0,1,07/07/2016
9777,577,958.46,0,1,07/07/2016
9778,7832,699.62,0.32,1,07/07/2016
9779,1944,709.33,0,1,07/07/2016
9780,5976,835.9,0.2,1,07/07/2016
9781,12146,669.56,0,1,07/07/2016
9782,1873,1090.44,0,1,07/07/2016
9783,1788,535.6,0.2,1,07/07/2016
9784,8480,771.06,0,1,07/07/2016
9785,20755,1147.92,0,0,07/08/2016
9786,19492,938.86,0.002,0,07/08/2016
9787,19491,947.73,0.2,0,07/08/2016
9788,19490,848.71,0.45,0,07/08/2016
9789,19489,958.96,0,0,07/08/2016
9790,19488,687.94,0.1,0,07/08/2016
9791,19487,811.93,0.2,0,07/08/2016
9792,19486,988.94,0,0,07/08/2016
9793,19485,703.79,0.5,0,07/08/2016
9794,19484,534.57,0.1,0,07/08/2016
9795,19483,878.4,0,0,07/08/2016
9796,19482,795.15,0.2,0,07/08/2016
9797,19481,693.03,0,0,07/08/2016
9798,19480,984.8,0,0,07/08/2016
9799,19479,591.87,0.2,0,07/08/2016
9800,19478,803.83,0,0,07/08/2016
9801,19477,627.4,0,0,07/08/2016
9802,19476,695.95,0,0,07/08/2016
9803,19475,698.83,0,0,07/08/2016
9804,19474,1106.99,0,0,07/08/2016
9805,19473,702.04,0.4,0,07/08/2016
9806,19472,695.68,0.1,0,07/08/2016
9807,19471,806.5,0,0,07/08/2016
9808,19470,1111.85,0,0,07/08/2016
9809,19469,966.98,0.1,0,07/08/2016
9810,19468,696.91,0,0,07/08/2016
9811,19467,720.13,0,0,07/08/2016
9812,19466,793.79,0.07,0,07/08/2016
9813,19465,830.26,0.15,0,07/08/2016
9814,19464,1016.56,0.4,0,07/08/2016
9815,19463,775.72,0.17,0,07/08/2016
9816,19462,977.21,0.15,0,07/08/2016
9817,19461,642.96,0,0,07/08/2016
9818,19460,792.67,0.2,0,07/08/2016
9819,19459,723.66,0,0,07/08/2016
9820,19458,690.67,0.6,0,07/08/2016
9821,19457,903.23,0,0,07/08/2016
9822,19456,684.81,0,0,07/08/2016
9823,19455,1004.21,0,0,07/08/2016
9824,19454,795.29,0,0,07/08/2016
9825,19453,835.89,0,0,07/08/2016
9826,19452,786.47,0,0,07/08/2016
9827,19451,714.14,0.3,0,07/08/2016
9828,19450,699.63,0.2,0,07/08/2016
9829,19449,1130.5,0.17,0,07/08/2016
9830,19448,929.73,0.3,0,07/08/2016
9831,19447,834.03,0.1,0,07/08/2016
9832,19446,674.74,0,0,07/08/2016
9833,9083,733.45,0.15,0,07/08/2016
9834,4741,974.21,0.5,0,07/08/2016
9835,639,941.85,0.4,0,07/08/2016
9836,9702,732.97,0,0,07/08/2016
9837,9114,663.37,0,0,07/08/2016
9838,1362,699.81,0,0,07/08/2016
9839,8011,1136,0,0,07/08/2016
9840,3296,1041.18,0,0,07/08/2016
9841,3182,773.02,0,0,07/08/2016
9842,7864,1084.52,0.6,0,07/08/2016
9843,11169,790.71,0,0,07/08/2016
9844,5197,516.43,0,0,07/08/2016
9845,1535,1057.52,0.3,0,07/08/2016
9846,6122,760.93,0,0,07/08/2016
9847,9451,807.56,0,0,07/08/2016
9848,542,1034.6,0.6,0,07/08/2016
9849,11329,861.43,0,0,07/08/2016
9850,3570,900.45,0,0,07/08/2016
9851,650,737.19,0.4,0,07/08/2016
9852,9353,854.11,0,0,07/08/2016
9853,54,786.13,0,0,07/08/2016
9854,12151,547.37,0.6,0,07/08/2016
9855,10018,752.63,0,0,07/08/2016
9856,4936,699.42,0,0,07/08/2016
9857,8707,705.27,0,0,07/08/2016
9858,1025,924.54,0,0,07/08/2016
9859,8831,862.53,0.27,0,07/08/2016
9860,10679,687.45,0.2,0,07/08/2016
9861,5007,928.69,0.6,0,07/08/2016
9862,9854,1018.86,0.4,0,07/08/2016
9863,376,786.75,0.1,0,07/08/2016
9864,5417,924.05,0.4,0,07/08/2016
9865,10759,579.46,0.37,0,07/08/2016
9866,8541,831.08,0,0,07/08/2016
9867,3752,717.39,0,0,07/08/2016
9868,4673,640.71,0,0,07/08/2016
9869,5367,691.92,0.2,0,07/08/2016
9870,10485,893.34,0.4,0,07/08/2016
9871,9272,904.79,0.65,0,07/08/2016
9872,647,699.25,0,0,07/08/2016
9873,6398,643.43,0,0,07/08/2016
9874,4209,1113.99,0,0,07/08/2016
9875,8917,735.06,0,0,07/08/2016
9876,7784,808.19,0,0,07/08/2016
9877,1425,755.02,0,0,07/08/2016
9878,2737,764.65,0,0,07/08/2016
9879,6428,571.11,0.4,0,07/08/2016
9880,6543,986.3,0,0,07/08/2016
9881,3990,726.25,0.1,0,07/08/2016
9882,8524,856.15,0.3,0,07/08/2016
9883,9204,698.03,0,0,07/08/2016
9884,11761,846.64,0,0,07/08/2016
9885,9554,679.48,0.1,0,07/08/2016
9886,5118,767.12,0.1,0,07/08/2016
9887,5506,650.6,0.17,0,07/08/2016
9888,1423,758.62,0,0,07/08/2016
9889,138,849.08,0.17,0,07/08/2016
9890,6360,784.79,0,0,07/08/2016
9891,2053,733.48,0,0,07/08/2016
9892,10344,607.15,0,0,07/08/2016
9893,3375,652.57,0.7,0,07/08/2016
9894,1339,695.3,0,0,07/08/2016
9895,7247,874.65,0,0,07/08/2016
9896,1273,717.42,0.2,0,07/08/2016
9897,6277,778.09,0,0,07/08/2016
9898,7701,932.1,0,0,07/08/2016
9899,4126,622.28,0,0,07/08/2016
9900,9528,755.57,0.6,0,07/08/2016
9901,1853,869.58,0,0,07/08/2016
9902,11149,630.91,0.4,0,07/08/2016
9903,5828,761.19,0,0,07/08/2016
9904,6887,886.07,0,0,07/08/2016
9905,4781,867.73,0,0,07/08/2016
9906,10668,883.64,0.47,0,07/08/2016
9907,5421,870.48,0.4,0,07/08/2016
9908,10200,1024,0.3,0,07/08/2016
9909,11254,716.73,0,0,07/08/2016
9910,11106,578.78,0,0,07/08/2016
9911,8456,602.68,0.1,0,07/08/2016
9912,6149,892.43,0.2,0,07/08/2016
9913,1473,1064.88,0.15,0,07/08/2016
9914,1840,963.1,0.2,0,07/08/2016
9915,6757,824.09,0,0,07/08/2016
9916,3972,1032.83,0,0,07/08/2016
9917,9316,675.74,0.1,0,07/08/2016
9918,11213,956.4,0.1,0,07/08/2016
9919,3474,835.64,0,0,07/08/2016
9920,14630,689.15,0.002,0,07/08/2016
9921,13256,875.28,0.1,0,07/08/2016
9922,14665,750.75,0.4,0,07/08/2016
9923,13363,751.4,0.1,0,07/08/2016
9924,14645,852.38,0,0,07/08/2016
9925,13163,677.17,0,0,07/08/2016
9926,14553,1027.08,0,0,07/08/2016
9927,14287,967.37,0,0,07/08/2016
9928,13179,688.61,0,0,07/08/2016
9929,13035,770.58,0.2,0,07/08/2016
9930,14322,649.56,0,0,07/08/2016
9931,13196,811.69,0,0,07/08/2016
9932,14604,766.01,0,0,07/08/2016
9933,12961,893.72,0.2,0,07/08/2016
9934,14676,750.74,0.4,0,07/08/2016
9935,14087,841.03,0.2,0,07/08/2016
9936,13194,1015.02,0,0,07/08/2016
9937,14513,825.89,0,0,07/08/2016
9938,13461,753.92,0,0,07/08/2016
9939,14510,703.67,0.1,0,07/08/2016
9940,13190,711.82,0,0,07/08/2016
9941,14508,732.57,0,0,07/08/2016
9942,14472,864.51,0,0,07/08/2016
9943,14562,724.01,0,0,07/08/2016
9944,13206,747.69,0.1,0,07/08/2016
9945,13080,757.58,0.1,0,07/08/2016
9946,14633,669.82,0,0,07/08/2016
9947,14097,511.18,0,0,07/08/2016
9948,13024,390.65,0,0,07/08/2016
9949,778,665.16,0,0,07/08/2016
9950,7146,944.15,0.1,0,07/08/2016
9951,6365,443.63,0,0,07/08/2016
9952,8422,684.1,0,0,07/08/2016
9953,3784,682.47,0,0,07/08/2016
9954,10519,729.58,0.5,0,07/08/2016
9955,7132,1033.89,0,0,07/08/2016
9956,3709,525.89,0.07,0,07/08/2016
9957,1509,696.99,0.4,0,07/08/2016
9958,1636,761.02,0,0,07/08/2016
9959,2784,746.7,0,0,07/08/2016
9960,9174,694.81,0,0,07/08/2016
9961,122,761.41,0.002,0,07/08/2016
9962,3800,724.04,0.4,0,07/08/2016
9963,10029,545.39,0,0,07/08/2016
